wavl,Symmetric 2,Anti-Symmetric 2,Symmetric N,Anti-Symmetric N
1.5906906906906900,-491.8040299731080,-606.7640062583330,-434.32404183049600,-664.2439944009450
1.5907907907907900,-492.9086912773660,-605.5300824172870,-436.5979957683350,-661.8407780481780
1.590890890890890,-494.01380241921500,-604.2957142483380,-438.87284650465300,-659.4366701628990
1.5909909909909900,-495.11936465595100,-603.0609007005250,-441.14859657273500,-657.0316686618810
1.5910910910910900,-496.2253793581360,-601.8256406096150,-443.42524873239700,-654.625771235355
1.5911911911911900,-497.33184462364100,-600.5899354747960,-445.7027991980640,-652.2189809003730
1.5912912912912900,-498.43876001269700,-599.3537858203060,-447.9812471088930,-649.8112987241100
1.5913913913913900,-499.54612701794900,-598.1171901161090,-450.2605954688700,-647.4027216651880
1.5914914914914900,-500.6539456783230,-596.8801482859220,-452.54084437452300,-644.9932495897210
1.5915915915915900,-501.7622150475670,-595.6426611166030,-454.82199195204700,-642.582884090118
1.5916916916916900,-502.8709359057430,-594.4047281567150,-457.10403978025600,-640.171624282201
1.5917917917917900,-503.9801086481610,-593.1663488515690,-459.386988668462,-637.759469075277
1.591891891891890,-505.0897322347370,-591.9275234718320,-461.6708365551870,-635.346419029377
1.591991991991990,-506.1998074268640,-590.6882521947780,-463.95558498190500,-632.9324745177330
1.5920920920920900,-507.3103342441290,-589.4485349635120,-466.2412340064790,-630.5176354452450
1.5921921921921900,-508.4213119095010,-588.2083715414220,-468.5277820935400,-628.1019013573830
1.5922922922922900,-509.532741052668,-586.967761871462,-470.81523052115700,-625.6852721587450
1.5923923923923900,-510.64462194713600,-585.7267061313510,-473.10357985502900,-623.2677482234580
1.5924924924924900,-511.75695465108800,-584.4852037370810,-475.3928302302040,-620.8493284021920
1.5925925925925900,-512.869738949528,-583.2432542556730,-477.6829812353980,-618.4300118476890
1.5926926926926900,-513.9829750961010,-582.0008582508880,-479.97403339657500,-616.00979970615
1.592792792792790,-515.0966631588920,-580.75801586157,-482.26598686860900,-613.5886922739660
1.592892892892890,-516.2108019948610,-579.5147273385610,-484.5588393841040,-611.1666900715040
1.5929929929929900,-517.3253925705910,-578.2709919219480,-486.85259289491300,-608.7437915976260
1.593093093093090,-518.4404362491610,-577.0268084557040,-489.14725014589,-606.3199945589750
1.5931931931931900,-519.5559311640750,-575.7821786467620,-491.44280742273200,-603.8953023881050
1.5932932932932900,-520.671877221777,-574.5371025513000,-493.7392645570160,-601.4697152160610
1.5933933933933900,-521.7882763668060,-573.2915781874070,-496.036625456505,-599.0432290977080
1.5934934934934900,-522.9051273434730,-572.0456068956770,-498.3348876285180,-596.6158467329270
1.5935935935935900,-524.0224291202770,-570.7991894256710,-500.6340490287460,-594.1875696395340
1.5936936936936900,-525.1401835096990,-569.5523236827910,-502.93411330084000,-591.7583936470230
1.5937937937937900,-526.2583910299550,-568.305009845368,-505.2350814999170,-589.3283191307420
1.593893893893890,-527.3770500580810,-567.0572497437520,-507.5369503987430,-586.8973497700860
1.593993993993990,-528.4961607449120,-565.8090417217110,-509.8397203176780,-584.4654822712770
1.5940940940940900,-529.6157240775780,-564.5603853663240,-512.1433932496710,-582.0327158271630
1.5941941941941900,-530.7357396359970,-563.3112821614980,-514.4479683732470,-579.5990534242480
1.5942942942942900,-531.8562070816350,-562.0617311848050,-516.7534450300320,-577.1644932363720
1.5943943943943900,-532.9771274223230,-560.8117316358110,-519.0598252543760,-574.7290336813530
1.5944944944944900,-534.0985001053020,-559.5612843969970,-521.367107959455,-572.2926765428440
1.5945945945945900,-535.220324189919,-558.3103902493300,-523.6752912826550,-569.8554234014760
1.5946946946946900,-536.3426016432250,-557.059046821041,-525.9843791767580,-567.4172695323900
1.594794794794800,-537.465331902238,-555.8072545152290,-528.2943705345040,-564.978215760486
1.5948948948948900,-538.5885138119320,-554.5550153067980,-530.6052630645170,-562.5382660542500
1.594994994995000,-539.7121483700980,-553.3023275481390,-532.9170587810770,-560.09741713716
1.595095095095100,-540.8362352583960,-552.0491913977740,-535.2297570661930,-557.65566934495
1.5951951951952000,-541.9607754548210,-550.7956065753710,-537.5433598945450,-555.2130221356460
1.5952952952953000,-543.0857688963330,-549.5415724940630,-539.8578671587420,-552.7694743542030
1.5953953953954000,-544.2112133550040,-548.2870912217590,-542.1732744216260,-550.3250301551360
1.5954954954955000,-545.33711075833,-547.0321611612340,-544.489585556878,-547.8796863626860
1.5955955955956000,-546.4634626059110,-545.7767805303520,-546.8068035823800,-545.433439431261
1.5956956956957000,-547.5902665366450,-544.5209517754430,-549.1249237946230,-542.9862942722190
1.5957957957958000,-548.7175222211460,-543.2646756790120,-551.4439455535240,-540.5382524692570
1.595895895895900,-549.8452312509150,-542.0079499991030,-553.7638720607740,-538.0893095571490
1.5959959959960000,-550.9733939206530,-540.7507739130230,-556.0847039244680,-535.6394639092080
1.5960960960961000,-552.1020095538510,-539.4931490410270,-558.4064398102810,-533.1887187846340
1.5961961961962000,-553.2310775657840,-538.2350755624590,-560.7290785674460,-530.7370745607970
1.5962962962963000,-554.3605983733520,-536.9765529004380,-563.0526210484610,-528.2845301026330
1.5963963963964000,-555.490572853627,-535.7175806312910,-565.377069026161,-525.8310845814880
1.5964964964965000,-556.6210004424100,-534.4581585455670,-567.702421390832,-523.3767375971450
1.5965965965966000,-557.7518806874550,-533.1982874262850,-570.0286772566730,-520.9214907343350
1.596696696696700,-558.8832143639980,-531.9379665835300,-572.3558381928470,-518.4653426319130
1.5967967967968000,-560.0150012756220,-530.6771961764370,-574.6839038252150,-516.0082936268440
1.596896896896900,-561.1472419217320,-529.4159755454280,-577.0128751712670,-513.5503424186610
1.596996996997000,-562.2799358704770,-528.1543047166180,-579.3427513860040,-511.09148907828700
1.5970970970971000,-563.4130821984770,-526.8921853127360,-581.673530641347,-508.6317368698650
1.5971971971972000,-564.5466825104260,-525.6296152004480,-584.0052161653800,-506.1710815454220
1.5972972972973000,-565.6807366099100,-524.3665946617980,-586.3378075839650,-503.7095236877430
1.5973973973974000,-566.8152433275040,-523.1031251972970,-588.6713025769410,-501.24706631652800
1.5974974974975000,-567.9502036340490,-521.8392046927880,-591.0057031046800,-498.7837052221570
1.5975975975976000,-569.0856179675130,-520.5748334102240,-593.3410100618050,-496.3194409472270
1.5976976976977000,-570.221485895507,-519.3100124820570,-595.6772226022320,-493.8542757753320
1.597797797797800,-571.3578075394320,-518.0447408892560,-598.0143409874520,-491.3882076870990
1.597897897897900,-572.4945825994800,-516.779018648272,-600.35236463654,-488.9212367341250
1.5979979979980000,-573.6318106325430,-515.5128464107350,-602.6912926819720,-486.4533642383560
1.598098098098100,-574.7694925077290,-514.2462233929180,-605.0311268806560,-483.98458865103300
1.5981981981982000,-575.9076292380950,-512.9791490364810,-607.3718692773920,-481.514908874162
1.5982982982983000,-577.0462196628230,-511.71162409604100,-609.713517569237,-479.0443264356730
1.5983983983984000,-578.1852635546580,-510.44364814626100,-612.0560713203670,-476.57284050357400
1.5984984984985000,-579.3247610952290,-509.175221460222,-614.3995309127330,-474.10045164271800
1.5985985985986000,-580.4647119737150,-507.90634443437500,-616.7438957433850,-471.62716066470500
1.5986986986987000,-581.6051176462450,-506.6370155752940,-619.0891687432680,-469.1529646013660
1.5987987987988000,-582.7459775563900,-505.36723503273700,-621.4353488182160,-466.6778637709110
1.598898898898900,-583.8872903050630,-504.0970042914690,-623.7824331887460,-464.2018611615580
1.598998998999000,-585.0290582307320,-502.826321591219,-626.1304265504880,-461.7249532714630
1.5990990990991000,-586.1712803776590,-501.5551873579340,-628.479327010653,-459.24714097120300
1.5991991991992000,-587.3139554694410,-500.28360221497600,-630.8291320351260,-456.76842552619600
1.5992992992993000,-588.4570858647720,-499.01156475122300,-633.1798463599810,-454.28880413288300
1.5993993993994000,-589.6006703614110,-497.73907588527500,-635.5314675994250,-451.80827864715200
1.5994994994995000,-590.7447084016880,-496.46613564502400,-637.883994656815,-449.32684914348900
1.5995995995996000,-591.8892010094610,-495.1927440776750,-640.2374295985570,-446.84451573498700
1.5996996996997000,-593.0341485650200,-493.91889953362800,-642.5917732039200,-444.36127514113600
1.5997997997998,-594.1795501403280,-492.6446029034700,-644.9470236355160,-441.8771291618010
