wavl,"AS(2.50,0.00)","AS(2.60,0.00)","AS(2.70,0.00)","AS(2.80,0.00)","AS(2.90,0.00)","AS(3.00,0.00)","AS(3.10,0.00)","AS(3.20,0.00)","AS(3.30,0.00)","AS(3.40,0.00)","AS(3.50,0.00)"
1.5118537074148295,-479.56086287217926,-498.07960850467714,-511.1859542020383,-523.5265946093189,-533.1303646087233,-539.5596327689441,-545.3690776183614,-549.7429406078478,-552.606052158914,-555.1527233677939,-557.0483141215228
1.5120340681362725,-479.7087798821311,-498.2539711743072,-511.3965909587557,-523.7839101259123,-533.4319950900065,-539.8946424103054,-545.7367095834991,-550.1366782946707,-553.0177017561995,-555.5811108155094,-557.4900134689447
1.5122144288577153,-479.8569872817735,-498.4286385011797,-511.60755503574177,-524.0415832623183,-533.7340124879594,-540.2300612337337,-546.1047726118319,-550.5308646274337,-553.4298120941418,-556.0099703417736,-557.93219394139
1.5123947895791583,-480.00548489522623,-498.60361031379415,-511.8188462638285,-524.2996138516555,-534.0364166398922,-540.5658890843922,-546.473266552744,-550.925499455791,-553.8423830269082,-556.4393018030427,-558.3748553998468
1.512575150300601,-480.154272611844,-498.7788865001109,-512.0304645343921,-524.5580017948994,-534.3392074501323,-540.9021258712711,-546.8421913225222,-551.3205826982153,-554.2554144782157,-556.8691051217983,-558.8179977714025
1.512755511022044,-480.3033505160937,-498.9544671521412,-512.2424099455181,-524.8167471998547,-534.6423850374327,-541.2387717164504,-547.2115470484891,-551.7161144896309,-554.6689065832426,-557.2993804384548,-559.261621193119
1.5129358717434869,-480.4527185336469,-499.1303521986289,-512.4546824335521,-525.07585000349,-534.9459493464877,-541.5758265722328,-547.581333686259,-552.1120947898047,-555.0828593026399,-557.7301277176082,-559.7057256320492
1.5131162324649297,-480.6023765693705,-499.30654154484046,-512.6672819062558,-525.3353101253217,-535.2499002999122,-541.9132903669558,-547.9515511692786,-552.5085235352338,-555.4972725788884,-558.1613469007345,-560.1503110376169
1.5132965931863729,-480.7523245905809,-499.4830351620009,-512.8802083407908,-525.5951275501604,-535.5542378917947,-542.2511630977976,-548.3221994998553,-552.9054007310859,-555.9121464213314,-558.5930380026729,-560.5953774226812
1.5134769539078154,-480.90256255532574,-499.6598330104585,-513.0934617051543,-525.8553022476175,-535.858962099837,-542.5894447481674,-548.6932786670574,-553.3027263723383,-556.3274808243443,-559.0252010212918,-561.0409247860441
1.5136573146292585,-481.0530903589642,-499.8369349892798,-513.3070418986927,-526.1158341298451,-536.1640728367162,-542.9281352351337,-549.0647885954602,-553.7005003896253,-556.7432757196977,-559.457835887219,-561.486953063014
1.5138376753507012,-481.2039079851111,-500.014341086618,-513.5209489142994,-526.3767231946681,-536.4695701133481,-543.267234574569,-549.4367293031349,-554.0987228004988,-557.1595311321294,-559.8909426311272,-561.9334622854284
1.5140180360721442,-481.3550154771919,-500.1920513481819,-513.7351828101005,-526.6379695052528,-536.7754540000083,-543.6067428470268,-549.8091008738636,-554.4973936950413,-557.5762471538378,-560.3245213482139,-562.38045254924
1.514198396793587,-481.5064126909576,-500.3700656315659,-513.9497434464622,-526.8995729320382,-537.081724369458,-543.9466599243223,-550.1819031896637,-554.8965129598876,-557.9934236745139,-560.7585719273277,-562.8279237472948
1.51437875751503,-481.6580995181411,-500.54838383384543,-514.164630719004,-527.161533372749,-537.3883811300944,-544.2869857189403,-550.5551361675929,-555.2960805147848,-558.4110606138038,-561.1930942931875,-563.275875808428
1.5145591182364728,-481.81007600148,-500.7270059979393,-514.3798446819957,-527.4238508930966,-537.6954243510178,-544.6277203140147,-550.928799889267,-555.6960964481311,-558.8291580633127,-561.6280885419826,-563.7243088264082
1.5147394789579158,-481.9485382499721,-500.8937014479904,-514.5843845282142,-527.6767811000823,-537.9941605981613,-544.960913991426,-551.2956473410112,-556.0898616237324,-559.241380376493,-562.0575367261854,-564.1674248929572
1.5149198396793586,-481.8118040681121,-500.8166117681451,-514.5697066571864,-527.7355983051439,-538.1197873240912,-545.1358630338497,-551.5182959695936,-556.3503796979868,-559.5276218143131,-562.3673558072587,-564.4953122625371
1.5151002004008014,-480.9511085111535,-500.098117509793,-513.9781747622827,-527.2835121158616,-537.7896807908892,-544.8941221278307,-551.3611452298044,-556.2598616811648,-559.4819102532376,-562.3619021397712,-564.5194807312953
1.5152805611222444,-479.4060351452035,-498.77329091724687,-512.8413343503686,-526.3484652102244,-537.0287699868571,-544.2584875902941,-550.8449764036163,-555.8375177798907,-559.1224135903708,-562.0584325949692,-564.256556193588
1.5154609218436872,-477.631393025317,-497.2451067094364,-511.5216385064664,-525.2515146442464,-536.123485159465,-543.4908856155827,-550.2085632444494,-555.304070308767,-558.6578781259946,-561.6552258920774,-563.8975675884498
1.5156412825651302,-475.848589890678,-495.70973888430666,-510.1955346923912,-524.1489556714926,-535.2132647135736,-542.718825670124,-549.5681442653225,-554.7669700690095,-558.1899245554495,-561.2488069558177,-563.5355105408364
1.515821643286573,-474.06469456600433,-494.173450635484,-508.8686562937963,-523.0457782843758,-534.3025604573548,-541.94637871282,-548.9274305770797,-554.229647609788,-557.7217972929387,-560.8422575105602,-563.1733540943853
1.516002004008016,-472.2797067922141,-492.6362417528904,-507.54100313785807,-521.941982349541,-533.3913722880674,-541.173544665643,-548.2864221257464,-553.6921028940609,-557.2534963155601,-560.4355775425197,-562.8110982451494
1.5161823647294588,-470.493626046481,-491.09811174150536,-506.21257476209234,-520.837567437145,-532.4796998036478,-540.4003231456954,-547.6451185520522,-553.1543355813211,-556.785021289913,-560.0287667327026,-562.448742675733
1.5163627254509018,-468.7064520735706,-489.5590603871661,-504.8833709891566,-519.7325334093996,-531.5675429049347,-539.6267140775025,-547.0035198013661,-552.6163456333873,-556.3163721935828,-559.621825062456,-562.0862873794752
1.5165430861723446,-466.9181844897882,-488.019087353152,-503.5533915151566,-518.6268800003852,-530.654901359463,-538.8527172515071,-546.3616256865248,-552.0781328786304,-555.8475488648215,-559.2147523824083,-561.7237322170306
1.5167234468937876,-465.1288227452232,-486.47819212628815,-502.2226358572286,-517.520606759279,-529.7417747414515,-538.0783322658358,-545.7194358239241,-551.5396969516504,-555.3785509479612,-558.8075483502291,-561.3610768476422
1.5169038076152304,-463.3383667090055,-484.9363746201051,-500.8911039731122,-516.4137136868997,-528.8281630861,-537.3035591800741,-545.0769502988921,-551.0010379562718,-554.9093785628924,-558.4002130914367,-560.9983214079523
1.5170841683366731,-461.54681587052863,-483.3936343607569,-499.558795418012,-515.3062003727975,-527.9140660148581,-536.5283976349046,-544.4341687730689,-550.4621555711536,-554.4400313924087,-557.9927463040083,-560.635465601954
1.5172645290581162,-459.7541697487042,-481.8499709065284,-498.2257097778213,-514.1980664384316,-526.999483178387,-535.7528473053443,-543.7910909400232,-549.9230495039183,-553.9705091617216,-557.5851477204769,-560.2725091682719
1.517444889779559,-457.96042814963903,-480.3053841080125,-496.891846945955,-513.0893118147744,-526.0844145474709,-534.9769081848591,-543.147716821127,-549.3837197945251,-553.5008119228776,-557.1774174025309,-559.9094521774239
1.517625250501002,-456.1655906442378,-478.7598735723503,-495.5572065664969,-511.9799361821813,-525.1688598295239,-534.2005800055622,-542.504046166309,-548.8441662141272,-553.030939452501,-556.7695551374344,-559.5462944244852
1.5178056112224447,-454.369656823309,-477.21343893567536,-494.2217883050093,-510.8699392472521,-524.2528187576725,-533.4238625226209,-541.8600787517242,-548.3043885520875,-552.5608915576923,-556.3615607424011,-559.1830357333848
1.5179859719438875,-452.5726262793304,-475.66607982989353,-492.8855918239059,-509.7593207064624,-523.3362910660993,-532.6467554901072,-541.215814359406,-547.7643866035968,-552.0906680417937,-555.953434034582,-558.8196759274858
1.5181663326653303,-450.77449860914936,-474.1177958820581,-491.54861679077794,-508.648080259849,-522.4192764860871,-531.8692586666189,-540.5712527619654,-547.2241601651169,-551.6202687115161,-555.5451748248914,-558.456214827632
1.5183466933867735,-448.9752735791408,-472.5685869135282,-490.21086306333166,-507.5362178057159,-521.5017749505927,-531.0913720061301,-539.9263939373947,-546.6837092325159,-551.149693578748,-555.1367831361505,-558.0926524639561
1.5185270541082163,-447.1749507494884,-471.0184525259848,-488.8723302713514,-506.4237330157773,-520.5837861578286,-530.3130952290428,-539.2812376310677,-546.1430335641237,-550.6789424103243,-554.7282587520788,-557.7289886236522
1.518707414829659,-445.3735296080658,-469.4673922329068,-487.533017963276,-505.3106254691916,-519.6653097181174,-529.534427970291,-538.635783495224,-545.602132829384,-550.2080148854732,-554.3196013588916,-557.3652230025265
1.518887775551102,-443.5710098692358,-467.915405795143,-486.1929259389348,-504.1968950023428,-518.746345502886,-528.7553701213525,-537.9900314483101,-545.0610069646677,-549.7369109543528,-553.9108109139075,-557.0013555658684
1.5190681362725449,-441.7673911995229,-466.362492924463,-484.85205394378016,-503.082541400433,-517.8268933293016,-527.9759215223864,-537.3439813501201,-544.5196558498513,-549.2656305088026,-553.5018873185394,-556.6373862233658
1.519248496993988,-439.9626732660128,-464.80865333066174,-483.5104017204307,-501.9675644432558,-516.9069530124578,-527.1960820168731,-536.6976330633523,-543.9780793618518,-548.7941734393547,-553.0928304756185,-556.2733148849732
1.519428857715431,-438.1568555500002,-463.253886529177,-482.1679688161202,-500.8519637128008,-515.9865241599281,-526.4158512320391,-536.0509862400093,-543.4362771669406,-548.3225394199364,-552.6836400730654,-555.9091412425533
1.5196092184368737,-436.3499376253636,-461.6981921304226,-480.824754876412,-499.7357388906988,-515.0656064829076,-525.6352288972807,-535.404040631451,-542.8942490387083,-547.8507282327578,-552.2743158999502,-555.5448650951053
1.5197895791583165,-434.52954181578,-460.127613199432,-479.4666404320109,-498.6054757725202,-514.1319680462798,-524.8430903129503,-534.7468858246464,-542.3431542812001,-547.3707269444498,-551.8577797460067,-555.1743892633949
1.5199699398797597,-432.6009729563191,-458.4353720556402,-477.9856040283157,-497.3585482636375,-513.0920274846611,-523.9543248411381,-534.0037009630048,-541.7153558101683,-546.8212311803371,-551.3798783082372,-554.7510657790618
1.5201503006012025,-430.4606232887813,-456.5046412109209,-476.2634573419185,-495.8826712174868,-511.8433956711099,-522.8758113537888,-533.0915290652814,-540.9368506877255,-546.1351667494007,-550.7813615278613,-554.2238563287725
1.5203306613226453,-428.1693376184893,-454.404029034238,-474.3696079726285,-494.2437855654524,-510.4462019962023,-521.6622365075791,-532.059087776785,-540.0510981895718,-545.3519239278613,-550.0970248551663,-553.6227339069746
1.520511022044088,-425.8428183966936,-452.2640011194585,-472.4360412862952,-492.5672844027207,-509.014788288222,-520.4175921808098,-530.9990182577001,-539.1407401267516,-544.5464069102524,-549.3930349437561,-553.0046947509037
1.520691382765531,-423.51473203023545,-450.12251961757954,-470.5011616801663,-490.88965396724825,-507.58242516044334,-519.1721374225327,-529.9382767971348,-538.2298232425956,-543.7404109923425,-548.688644688178,-552.3863233936503
1.5208717434869738,-421.18517710174734,-447.97969578016,-468.5650817385133,-489.2110012428039,-506.1492101773604,-517.925960970259,-528.8769424441506,-537.3184180540787,-542.9340000796553,-547.9839105298321,-551.7676684472849
1.5210521042084166,-418.8541531349482,-445.8355291563505,-466.62780104582407,-487.53132585497127,-504.7151430064274,-516.67906252254,-527.8150149285653,-536.4065243079528,-542.1271739433746,-547.2788322579423,-551.1487297078762
1.5212324649298596,-416.5216597078962,-443.6900193599185,-464.68931924556,-485.850627490647,-503.280223374508,-515.431441837718,-526.7524940424217,-535.4941418245091,-541.319932416285,-546.5734097257986,-550.5295070454697
1.5214128256513024,-414.18769624753855,-441.5431658435281,-462.749635822414,-484.1689056712124,-501.84445083913954,-514.1830985018848,-525.6893793965897,-534.5812702422865,-540.5122751520354,-545.8676425984983,-549.9100001461732
1.5215931863727454,-411.8522623828787,-439.3949682646373,-460.8087504741627,-482.4861601424876,-500.40782518737024,-512.9340323339712,-524.6256708446613,-533.667909434321,-539.704202048125,-545.1615307878084,-549.2902089289823
1.5217735470941882,-409.5153576201433,-437.2454261592478,-458.8666627649177,-480.8023905090795,-498.9703460670189,-511.6842430115241,-523.5613680930629,-532.7540591356976,-538.8957128503096,-544.4550740630534,-548.670133177328
1.5219539078156312,-407.17698143909615,-435.0945390359387,-456.9233722357103,-479.1175963472293,-497.5320130946464,-510.4337301797747,-522.4964708159957,-531.8397190419518,-538.0868072747836,-543.748272157896,-548.0497726399485
1.522134268537074,-404.8371334852142,-432.94230657692754,-454.9788786038444,-477.431777426205,-496.092826077133,-509.1824936818752,-521.4309788886674,-530.9248890531411,-537.2774852423905,-543.04112500211,-547.4291272613618
1.522314629258517,-402.4958132382362,-430.78872828548106,-453.0331814066985,-475.744933322974,-494.6527846285983,-507.9305331611799,-520.3648919855821,-530.0095688726707,-536.4677464648314,-542.333632328127,-546.8081967906634
1.5224949899799598,-400.15302018207865,-428.6338036688892,-451.0862801839885,-474.05706361186566,-493.2118883690098,-506.6778482625338,-519.298209781093,-529.0937581962025,-535.6575906583919,-541.6257938734566,-546.1869809772
1.5226753507014028,-397.8087538753724,-426.4775323198777,-449.13817456273785,-472.3681679648163,-491.77013700901705,-505.4244387314745,-518.230932047748,-528.1774568217805,-534.8470176434531,-540.9176094689725,-545.5654796651305
1.5228557114228456,-395.46301385127975,-424.3199138054298,-447.1888641399789,-470.6782460234707,-490.32753022769145,-504.1703042788063,-517.1630585299256,-527.2606645168382,-534.0360272015228,-540.2090789140381,-544.9436926691327
1.5230360721442886,-393.1157997404516,-422.1609477878622,-445.2383486139488,-468.9872975307246,-488.8840678137647,-502.9154447211184,-516.0945890774888,-526.3433811578071,-533.2246192229007,-539.5002021192211,-544.3216199156659
1.5232164328657314,-390.7671109986421,-420.000633744,-443.2866274966992,-467.29532203626354,-487.4397493512288,-501.6598596765244,-515.0255233350457,-525.4256064144421,-532.4127933967721,-538.7909787878914,-543.6992611205465
1.5233967935871742,-388.4169471212008,-417.83897119866526,-441.3337003425409,-465.60231913464,-485.9945744757996,-500.40354880974576,-513.9558609971288,-524.507340003215,-531.6005494606578,-538.0814086732449,-543.0766160501548
1.5235771543086172,-386.06530765603225,-415.675959734363,-439.3795667667295,-463.9082884838471,-484.5485428881831,-499.1465118494228,-512.8856018236587,-523.5885817099247,-530.7878872154098,-537.3714915938538,-542.4536845386564
1.52375751503006,-383.7121921435603,-413.51159892126174,-437.4242263739119,-462.21322973007375,-483.1016542710297,-497.8887485121751,-511.81474556124095,-522.6693313056977,-529.9748064489831,-536.6612273546021,-541.8304664048502
1.523937875751503,-381.3576002154131,-411.3458884147833,-435.4676788587374,-460.5171426149773,-481.6539084103699,-496.6302586151876,-510.743292058246,-521.7495886666075,-529.1613070519193,-535.9506158646955,-541.2069615739085
1.5241182364729458,-379.0015312648961,-409.1788276359648,-433.5099236685984,-458.8200266211565,-480.2053048260796,-495.37104170582495,-509.6712408927024,-520.8293533914069,-528.3473886412486,-535.2396567579882,-540.5831696910058
1.5242985971943888,-376.6439848488743,-407.0104161823683,-431.5509604333122,-457.121881420748,-478.755843230115,-494.1110975272361,-508.59859183806566,-519.9086252774647,-527.5330510361613,-534.5283498679647,-539.9590906039937
1.5244789579158315,-374.2849606441701,-404.8406537590647,-429.5907888989715,-455.4227068107544,-477.3055234621089,-492.8504259535501,-507.5253447975204,-518.987404257767,-526.7182941854724,-533.8166951585878,-539.3347242945748
1.5246593186372746,-371.9244769695343,-402.6695584725079,-427.6294313622931,-453.7225339644317,-475.8543882302199,-491.58908045289377,-506.45156559800046,-518.0657671777403,-525.9032025513269,-533.1047831779706,-538.710163970942
1.5248396793587171,-369.5814159921905,-400.5157820495895,-425.6896937196931,-452.0529884369509,-474.4455287847119,-490.380855279892,-505.4433424138858,-517.2207686396523,-525.1724121066449,-532.4833017329179,-538.1787366479739
1.52502004008016,-367.3289143812922,-398.4515685260284,-423.85991000627246,-450.5365648020066,-473.2458489577789,-489.43410947590127,-504.75665148410553,-516.7508604118092,-524.8537390377944,-532.3035071348959,-538.1019208969628
1.5252004008016031,-365.2121431454356,-396.52153760064266,-422.19463755991,-449.2489189148316,-472.3584330190248,-488.8775312214923,-504.5495907095392,-516.8403744856107,-525.1496516259588,-532.7823449497943,-538.7029758461747
1.525380761523046,-363.1677604677858,-394.6631205956359,-420.617372799632,-448.08396206335607,-471.6387310743409,-488.53066781651376,-504.6004679076934,-517.230832198457,-525.7762397788232,-533.6156044668674,-539.668837675973
1.525561122244489,-361.1318293341071,-392.8131608985042,-419.0508932832034,-446.9346086969731,-470.9408350145831,-488.2113710028796,-504.6855078656607,-517.6613262123012,-526.4469257798271,-534.4962166049968,-540.6835010226314
1.5257414829659317,-359.094652303879,-390.9620794486807,-417.4834866808322,-445.7846173255792,-470.24261534298006,-487.8920149432515,-504.77077140091,-518.0922857115282,-527.1182455176282,-535.3776094436399,-541.6990386546958
1.5259218436873747,-357.05622904965145,-389.1098759504385,-415.91515274162,-444.63398777009286,-469.54407196135867,-487.5725996045712,-504.85625854642575,-518.5237107852013,-527.7901991271219,-536.2597831530103,-542.7154507595598
1.5261022044088175,-355.0165591337335,-387.25654999871335,-414.3458911054848,-443.4827197366924,-468.8452046478845,-487.2531248212465,-504.94196920702143,-518.9556013952355,-528.462786610142,-537.1427377633971,-543.7327373941944
1.5262825651302605,-352.97564209275885,-385.4021011571164,-412.77570138130864,-442.3308128960018,-468.14601314361374,-486.9335904001233,-505.0279032511991,-519.3879574710895,-529.1360079314244,-538.0264732757884,-544.7508985801552
1.5264629258517033,-350.9334775745126,-383.5465290976004,-411.2045832880274,-441.1782670403797,-467.44649731884857,-486.6139962717235,-505.11406067772793,-519.8207790672317,-529.8098631883,-538.9109898242502,-545.7699344728074
1.5266432865731463,-348.890065140047,-381.6898334126436,-409.6325364613648,-440.0250818787336,-466.7466569511319,-486.2943422740767,-505.2004413955117,-520.2540661463453,-530.4843523806621,-539.7962874419273,-546.7898451298432
1.526823647294589,-346.84540440527485,-379.8320137509317,-408.05956059846005,-438.8712571675869,-466.046491877835,-485.9746283128248,-505.287045371434,-520.6878187338452,-531.1594755743864,-540.6823662328122,-547.8106306715235
1.527004008016032,-344.7994949719589,-377.9730697389642,-406.4856553738783,-437.7167926479455,-465.3460019133166,-485.6548542614512,-505.3738725451114,-521.1220368268257,-531.8352328081421,-541.5692262683125,-548.8322911947237
1.5271843687374749,-342.7523363797838,-376.1130009462296,-404.9108203948194,-436.561688002946,-464.6451868074616,-485.335019927758,-505.46092279715447,-521.5567203626094,-532.5116240560412,-542.4568675522908,-549.8548267299184
1.5273647294589177,-340.7039282100559,-374.25180698078657,-403.3350553155892,-435.40594294780703,-463.94404635461456,-485.0151251721739,-505.5481960497403,-521.9918693213195,-533.1886493386456,-543.3452901444584,-550.8782373519933
1.5275450901803609,-338.6542700411553,-372.3894874467861,-401.7583597915574,-434.2495572048345,-463.2425803477025,-484.6951698526572,-505.6356922220348,-522.4274836763385,-533.8663086692595,-544.2344940935616,-551.9025231313711
1.5277254509018037,-336.60336159610205,-370.5260421075905,-400.1807336330037,-433.0925306625977,-462.5407887550157,-484.3751539958616,-505.7234114184605,-522.8635635904982,-534.5446022518797,-545.1244796347586,-552.927684331556
1.5279058116232465,-334.5512023720005,-368.6614704836911,-398.6021763977521,-431.9348629397575,-461.8386712661156,-484.05507735044193,-505.8113534529056,-523.3001089364893,-535.2235299984545,-546.0152467161621,-553.9537209190947
1.5280861723446892,-332.4977918561542,-366.7957720810498,-397.0226876384071,-430.7765536515205,-461.1362275643488,-483.7349396661074,-505.8995181319736,-523.7371195748109,-535.9030918050279,-546.9067952707753,-554.9806328470316
1.5282665330661322,-330.4431298409329,-364.9289467358215,-395.4422672502581,-429.6176027672515,-460.4334577045975,-483.41474106459015,-505.9879056509074,-524.1745957603096,-536.5832879689959,-547.7991256286499,-556.0084204700111
1.528446893787575,-328.387215794339,-363.0609939376719,-393.8609147520501,-428.4580098745678,-459.730361338832,-483.0944812537984,-506.0765157830481,-524.61253732216,-537.2641183613488,-548.6922376925189,-557.0370837133012
1.528627254509018,-326.3300492303434,-361.191913223087,-392.2786297238141,-427.297774617285,-459.0269381836848,-482.7741600086879,-506.1653483678523,-525.0509441549386,-537.9455829124937,-549.5861314313363,-558.0666225660874
1.5288076152304608,-324.27162991098885,-359.32170439634194,-390.6954120332694,-426.1368969323478,-458.3231882592468,-482.4537774194556,-506.25440356853255,-525.489816480837,-538.6276818850367,-550.4808071434215,-559.0970373465368
1.5289879759519038,-322.2119573648629,-357.4503670062352,-389.1112612656072,-424.9753764739961,-457.6191112888671,-482.13333326996246,-506.343681231252,-525.9291542022588,-539.3104152236185,-551.3762648028087,-560.1283280562267
1.5291683366733466,-320.1510311582276,-355.57790065072663,-387.52617706174567,-423.8132129512392,-456.91470705540473,-481.8128274019152,-506.4331812610877,-526.3689572840215,-539.9937829313403,-552.2725044497686,-561.1604947564452
1.5293486973947894,-318.0888508460312,-353.7043049119195,-385.9401590471498,-422.6504060551314,-456.2099753194368,-481.4922596412989,-506.5229035524489,-526.8092256744299,-540.677784993409,-553.1695261059913,-562.1935374860026
1.5295290581162324,-316.02541603622655,-351.8295794202111,-384.35320690123126,-421.4869555342041,-455.5049159048823,-481.171629872272,-506.6128480602722,-527.2499593835319,-541.3624214621145,-554.0673298555105,-563.2274563538934
1.5297094188376752,-313.9508047626584,-349.94224797666675,-382.75287784117535,-420.3097910563578,-454.7862958884828,-480.8378156217119,-506.69018395294125,-527.678729960995,-542.0357064418927,-554.9546145182956,-564.251877920026
1.5298897795591182,-311.4427044405654,-347.5538407797918,-380.6095575367609,-418.5625839117124,-453.490862458502,-479.93226270549707,-506.2087680079148,-527.5665188642033,-542.1874568998642,-555.350340214031,-564.825250260472
1.530070140280561,-307.54651606831305,-343.56021632941645,-376.72610093520416,-414.98780351579575,-450.34543363865305,-477.1924098997599,-503.934092807485,-525.7175274188844,-540.6644501060209,-554.167159667457,-563.9494850742759
1.530250501002004,-302.0931693610064,-337.76581874339865,-370.8904802426739,-409.3627271904013,-445.1245147808608,-472.3946436640389,-499.64751350312486,-521.9199665682492,-537.262437705747,-551.2124918243529,-561.4478100772124
1.5304308617234468,-296.00724166368195,-331.2400650163146,-364.262191260447,-402.90533736277104,-439.0612476305161,-466.7618191155447,-494.5447137877513,-517.332028707418,-533.0983751794221,-547.5394884627137,-558.2869251787292
1.5306112224448898,-289.8786816596068,-324.6653222544805,-357.5810780595228,-396.3927969236967,-432.9424678794175,-461.07420834582064,-489.3886284147292,-512.6927263982712,-528.8849629090388,-543.8201385074678,-555.083656634984
1.5307915831663326,-283.74599797028367,-318.086131732824,-350.8954337828124,-389.8758350703937,-426.8195361835572,-455.38274362903474,-484.2290580208131,-508.0502987992291,-524.6687225555123,-540.0983062030778,-551.8782679596263
1.5309719438877756,-277.6091894228797,-311.50249219147577,-344.205257145034,-383.3544505405516,-420.6924513397006,-449.68742382879344,-479.0660015489611,-503.4047449395033,-520.449653215184,-536.3739907254211,-548.6707584131195
1.5311523046092184,-271.46825505234955,-304.91440260346644,-337.5105471037508,-376.8286423221159,-414.5612124062675,-443.9882480772485,-473.89945822511686,-498.7560641321171,-516.2277542756419,-532.6471915441585,-545.4611275454374
1.5313326653306611,-265.3231936737544,-298.32186169614187,-330.8113023579719,-370.2984091346914,-408.4258181579525,-438.28521521440047,-468.7294269736826,-494.1042553786467,-512.0030248062856,-528.9179078081679,-542.2493745929554
1.5315130260521042,-259.1740042583322,-291.7248683697494,-324.1075217934855,-363.76374989415626,-402.2862675780423,-432.5783242956648,-463.5559069353995,-489.4493179110177,-507.7754641065562,-525.1861388997295,-539.0354990281459
1.531693386773547,-253.02068577159184,-285.12342151893574,-317.39920428867345,-357.2246635030933,-396.14255963590495,-426.86757436213657,-458.3788972397821,-484.7912509445209,-503.5450714651019,-521.4518841903731,-535.8195003014827
1.53187374749499,-246.8632369762264,-278.51751981146464,-310.6863484798367,-350.6811486149594,-389.9946930377913,-421.1529641845998,-453.1983967405868,-480.130053409833,-499.3118458789786,-517.7151427544882,-532.6013775725468
1.5320541082164327,-240.7016568784948,-271.90716218594366,-303.9689532927748,-344.13320418811406,-383.8426668097679,-415.43449286237455,-448.0144046260396,-475.4657245822906,-495.0757866934989,-513.9759140207868,-529.3811303594503
1.5322344689378755,-234.535944438364,-265.29234753151,-297.24701759986414,-337.58082912219953,-377.6864799175045,-409.71215943097656,-442.82692001890587,-470.7982636716024,-490.8368931923918,-510.2341973543086,-526.1587581105995
1.5324148296593183,-228.36609848097248,-258.6730745874823,-290.52054011104406,-331.0240221460949,-371.5261311476749,-403.9859627444792,-437.63594185678863,-466.1276696984659,-486.59516446278735,-506.4899919208104,-522.9342600761432
1.5325951903807615,-222.1921179668612,-252.04934224142733,-283.78951969739546,-324.46278215951185,-365.3616194654117,-398.2559018408596,-432.4414692654716,-461.4539418726109,-482.3505997829864,-502.74329708398136,-519.7076357039715
1.5327755511022043,-216.0140017892301,-245.421149306806,-277.0539551542308,-317.89710798033855,-359.19294374973526,-392.52197566510097,-427.2435012772612,-456.77707930853376,-478.1031983383498,-498.99411210882056,-516.4788843447026
1.532955911823647,-209.83174886836423,-238.78849462927508,-270.3138453052579,-311.32699845738125,-353.0201029143818,-386.7841832014713,-422.0420369628356,-452.0970811634369,-473.8529593560994,-495.2424363015304,-513.2480053922651
1.53313627254509,-203.6453581658963,-232.15137709683188,-263.5691890216603,-304.7524524924885,-346.8430959254804,-381.0425234907849,-416.8370754478543,-447.4139466504196,-469.59988212047176,-491.4882690300351,-510.0149982983945
1.533316633266533,-197.45482852543216,-225.50979546882445,-256.819985035712,-298.17346883837854,-340.66192159203433,-375.29699540603775,-411.62861569156325,-442.7276748078912,-465.34396573799074,-487.731609480784,-506.7798623331077
1.533496993987976,-191.26015887298672,-218.8637485965272,-250.0662321788077,-291.5900463503842,-334.4765788363806,-369.54759793958334,-406.4166567745806,-438.0382648021855,-461.08520944393456,-483.9724569704543,-503.54259689928887
1.533677354709419,-185.0613481274774,-212.2132353186528,-243.3079292759911,-285.00218387696845,-328.28706656947617,-363.794330073732,-401.2011977627369,-433.3457157840234,-456.8236124584684,-480.2108108013126,-500.3032013833151
1.5338577154308617,-178.8583952723257,-205.55825455295167,-236.54507522526268,-278.40988035176366,-322.0933837911427,-358.0371908808983,-395.9822378191822,-428.6500270013127,-452.55917410345626,-476.4466703763704,-497.06167527633124
1.5340380761523045,-172.65129915837105,-198.8988050677575,-229.77766876805745,-271.81313453478504,-315.895529321258,-352.2761792463056,-390.7597759137917,-423.9511975090856,-448.29189350093407,-472.68003489676926,-493.81801786264805
1.5342184368737477,-166.4400586201158,-192.23488560819,-223.00570862711203,-265.2119451627997,-309.6935019524653,-346.5112940290511,-385.5338109882299,-419.2492263285018,-444.0217697380426,-468.9109035314046,-490.5722283940912
1.5343987975951905,-160.22467273827235,-185.56649519774828,-216.22919381579004,-258.60631129388923,-303.48730081775903,-340.742534441626,-380.3043423475293,-414.5441128553756,-439.748802286462,-465.1392758367224,-487.3243065167239
1.5345791583166333,-154.00514034428556,-178.89363258072484,-209.4481230520041,-251.99623166363472,-297.2769247108452,-334.9698993418382,-375.0713689310114,-409.8358561118639,-435.4729902365953,-461.3651509799799,-484.0742514807533
1.534759519038076,-147.7961906240983,-172.2186725876703,-202.6533570395186,-245.36107121962303,-291.03527936918346,-329.1659635067884,-369.8125745410688,-405.1106385462404,-431.187687376201,-457.5868655178471,-480.81913929244695
1.534939879759519,-141.78384710910944,-165.5716206267005,-195.72949331608203,-238.44025121349333,-284.4202141410281,-322.98439594194645,-364.2461473818416,-400.1939740599527,-426.8089713444909,-453.7834218911721,-477.5220523406052
1.535120240480962,-136.23536988661516,-158.99558575332316,-188.51073362817544,-230.85939877108385,-276.94016185866184,-315.9276235482475,-357.967208956332,-394.835178808474,-422.21627107643,-449.92465297697646,-474.1299511462772
